,Station,Station Latitude,Station Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2091,Vicuna Mackenna,-33.51917635,-70.59566075,Audiomusica,-33.5179208612308,-70.5987841446349,Music Store
2092,Vicuna Mackenna,-33.51917635,-70.59566075,McCafé,-33.51866877223725,-70.59877782071004,Café
2093,Vicuna Mackenna,-33.51917635,-70.59566075,Valle de China,-33.518917360113356,-70.59237236972605,Asian Restaurant
2094,Vicuna Mackenna,-33.51917635,-70.59566075,Pub Mommy's Bless,-33.51618607930799,-70.59697526293904,Pub
2095,Vicuna Mackenna,-33.51917635,-70.59566075,ReifStore,-33.51800028661556,-70.59896864372995,Electronics Store
2096,Vicuna Mackenna,-33.51917635,-70.59566075,DBS Beauty Store,-33.51760079974439,-70.59813085839926,Cosmetics Shop
2097,Vicuna Mackenna,-33.51917635,-70.59566075,The Republic Of Beauty,-33.518190035695916,-70.59787585559077,Cosmetics Shop
2098,Vicuna Mackenna,-33.51917635,-70.59566075,Pacific Fitness,-33.51946522691609,-70.59882089455488,Gym
2099,Vicuna Mackenna,-33.51917635,-70.59566075,La Piccola Italia,-33.52157853667982,-70.5970931965039,Italian Restaurant
2100,Vicuna Mackenna,-33.51917635,-70.59566075,Homecenter Sodimac,-33.51958053854044,-70.59450270805623,Department Store
2101,Vicuna Mackenna,-33.51917635,-70.59566075,Farmacias Cruz Verde,-33.52086647434212,-70.59984524440424,Pharmacy
2102,Vicuna Mackenna,-33.51917635,-70.59566075,KFC,-33.522213,-70.59955,Fried Chicken Joint
2103,Vicuna Mackenna,-33.51917635,-70.59566075,San Camilo Intermodal,-33.519532517908345,-70.59932820798,Bakery
2104,Vicuna Mackenna,-33.51917635,-70.59566075,Schopdog,-33.51845791358386,-70.59846198589796,Gastropub
2105,Vicuna Mackenna,-33.51917635,-70.59566075,Taco Bell,-33.51731525168313,-70.59750986211816,Fast Food Restaurant
2106,Vicuna Mackenna,-33.51917635,-70.59566075,Cinemark,-33.51693162422278,-70.59752783331565,Movie Theater
2107,Vicuna Mackenna,-33.51917635,-70.59566075,Stadium Sportbar,-33.516865826028514,-70.59718375281913,Bar
2108,Vicuna Mackenna,-33.51917635,-70.59566075,D'leite,-33.51825091414502,-70.59879514505819,Ice Cream Shop
2109,Vicuna Mackenna,-33.51917635,-70.59566075,Cero Grados,-33.51895183881247,-70.59964127004082,Skating Rink
2110,Vicuna Mackenna,-33.51917635,-70.59566075,Pub Caupolican Peña,-33.52062997108434,-70.59948880561147,Pub
2111,Vicuna Mackenna,-33.51917635,-70.59566075,Dunkin',-33.51818169309781,-70.59895604485786,Donut Shop
2112,Vicuna Mackenna,-33.51917635,-70.59566075,Energy Fitness,-33.51618333523394,-70.5988886867176,Gym
2113,Vicuna Mackenna,-33.51917635,-70.59566075,Cafetería Duoc UC,-33.51632855996158,-70.59806187311284,College Cafeteria
2114,Vicente Valdes,-33.5265197,-70.59669669,Mega Aji Seco,-33.52483118853775,-70.59726214410654,Peruvian Restaurant
2115,Vicente Valdes,-33.5265197,-70.59669669,Kyro Sushi,-33.52716738614799,-70.5962472251589,Sushi Restaurant
2116,Vicente Valdes,-33.5265197,-70.59669669,Sala Ekam.,-33.53063368586888,-70.59472387319603,Yoga Studio
2117,Vicente Valdes,-33.5265197,-70.59669669,Paradero 14 Vicuña Mackenna,-33.5227221131652,-70.59576507335258,Plaza
2118,Vicente Valdes,-33.5265197,-70.59669669,Fuh Hou,-33.52653914304267,-70.59709208147262,Chinese Restaurant
2119,Vicente Valdes,-33.5265197,-70.59669669,El Negro Bueno,-33.52262190959987,-70.59914692045209,Bar
2120,Vicente Valdes,-33.5265197,-70.59669669,Farmacias Cruz Verde,-33.52207666606679,-70.59740529250499,Pharmacy
2121,Vicente Valdes,-33.5265197,-70.59669669,Farmacias Cruz Verde,-33.52686213895481,-70.59611678123474,Pharmacy
2122,Vicente Valdes,-33.5265197,-70.59669669,El Ají Seco Restaurant II,-33.524478956878234,-70.5972359302754,Peruvian Restaurant
2123,Vicente Valdes,-33.5265197,-70.59669669,Paradero PE524,-33.52616556485937,-70.59700925336405,Bus Station
2124,Vicente Valdes,-33.5265197,-70.59669669,Villa Sumar,-33.52794358235117,-70.60054030990275,Tennis Stadium
2125,Vicente Valdes,-33.5265197,-70.59669669,Now Sushi - Pizza,-33.53020819697684,-70.59512218379544,Sushi Restaurant
2126,Rojas Magallanes,-33.53583006,-70.59286037,Restaurant Casa China,-33.538415156385796,-70.59128030144734,Chinese Restaurant
2127,Rojas Magallanes,-33.53583006,-70.59286037,El Chilenazo,-33.53667535641277,-70.59309916236059,BBQ Joint
2128,Rojas Magallanes,-33.53583006,-70.59286037,Chile Lucha Libre,-33.534624652544125,-70.5906953629863,Athletics & Sports
2129,Rojas Magallanes,-33.53583006,-70.59286037,Sushi kin,-33.53553635206949,-70.59063858331928,Sushi Restaurant
2130,Rojas Magallanes,-33.53583006,-70.59286037,Books&Bits,-33.537245809014856,-70.59236849674151,Bookstore
2131,Rojas Magallanes,-33.53583006,-70.59286037,Alicura Sushi,-33.53579826310897,-70.58792749856246,Japanese Restaurant
2132,Rojas Magallanes,-33.53583006,-70.59286037,carpediem,-33.535031319063286,-70.59357346974049,Nightclub
2133,Rojas Magallanes,-33.53583006,-70.59286037,Feria Manuel Rodríguez (Sábado),-33.53246185087619,-70.59642349895168,Farmers Market
2134,Rojas Magallanes,-33.53583006,-70.59286037,En Vivo Pub,-33.53375630783225,-70.59405324379635,Pub
2135,Rojas Magallanes,-33.53583006,-70.59286037,Xing Shung,-33.536526896682915,-70.59308387147615,Chinese Restaurant
2136,Rojas Magallanes,-33.53583006,-70.59286037,Master Roll Sushi Delivery,-33.53338788575385,-70.5936756285734,Japanese Restaurant
2137,Rojas Magallanes,-33.53583006,-70.59286037,Salcobrand,-33.53976007028803,-70.59135918866173,Pharmacy
2138,Rojas Magallanes,-33.53583006,-70.59286037,Don Lomo,-33.539559,-70.591016,Sandwich Place
2139,Trinidad,-33.54658131,-70.58799917,Pool Vip 8,-33.54722974365246,-70.58743007043353,Pool Hall
2140,Trinidad,-33.54658131,-70.58799917,Sushi Palm,-33.550888899542,-70.58735488815583,Sushi Restaurant
2141,Trinidad,-33.54658131,-70.58799917,Pub Ruta 21,-33.54735077746872,-70.58736069769671,Pub
2142,Trinidad,-33.54658131,-70.58799917,Levi's Store,-33.54883437871267,-70.58690071105957,Clothing Store
2143,Trinidad,-33.54658131,-70.58799917,Ying fu,-33.54706486448475,-70.59229297346404,Chinese Restaurant
2144,Trinidad,-33.54658131,-70.58799917,el negro II (Ex Bob Esponja),-33.547121490437924,-70.59000403177224,Burger Joint
2145,Trinidad,-33.54658131,-70.58799917,Goro Sushi,-33.54771366623727,-70.5876860318778,Sushi Restaurant
2146,Trinidad,-33.54658131,-70.58799917,Parque Santa Amalia,-33.543930119993846,-70.59133440779267,Park
2147,Trinidad,-33.54658131,-70.58799917,Montaña Del Sur,-33.54856966220674,-70.5869628515709,Chinese Restaurant
2148,Trinidad,-33.54658131,-70.58799917,Va & Ven,-33.54659691844785,-70.58726224125053,Fast Food Restaurant
2149,Trinidad,-33.54658131,-70.58799917,Restaurant To Pao,-33.547791338011045,-70.58796573679517,Chinese Restaurant
2150,Trinidad,-33.54658131,-70.58799917,Bob Esponja Churrasquería,-33.54705890344451,-70.59246690583674,Sandwich Place
2151,Trinidad,-33.54658131,-70.58799917,Farmacias Ahumada,-33.54366369967764,-70.58935415344702,Pharmacy
2152,Trinidad,-33.54658131,-70.58799917,Pasteleria Natas Casa Matriz,-33.54310810289365,-70.58903965217347,Bakery
2153,Trinidad,-33.54658131,-70.58799917,José Miguel Carrera Oriente La Florida,-33.55009935486185,-70.58530992556395,Farmers Market
2154,Trinidad,-33.54658131,-70.58799917,Panaderia Y Pasteleria La Divina,-33.54728522954981,-70.58284666404685,Bakery
2155,Trinidad,-33.54658131,-70.58799917,Parque Monaco,-33.54385864150978,-70.59210126047748,Plaza
